Document1,Document2,Similarity%
datasets/real/doc_41.txt,datasets/real/doc_48.txt,18.42
datasets/real/doc_41.txt,datasets/real/doc_49.txt,0.00
datasets/real/doc_41.txt,datasets/real/doc_50.txt,16.67
datasets/real/doc_41.txt,datasets/real/doc_51.txt,24.66
datasets/real/doc_41.txt,datasets/real/doc_52.txt,8.64
datasets/real/doc_41.txt,datasets/real/doc_53.txt,16.46
datasets/real/doc_41.txt,datasets/real/doc_54.txt,15.58
datasets/real/doc_41.txt,datasets/real/doc_55.txt,3.57
datasets/real/doc_41.txt,datasets/real/doc_56.txt,21.05
datasets/real/doc_41.txt,datasets/real/doc_57.txt,16.67
datasets/real/doc_41.txt,datasets/real/doc_58.txt,17.95
datasets/real/doc_41.txt,datasets/real/doc_59.txt,3.57
datasets/real/doc_41.txt,datasets/real/doc_60.txt,13.92
datasets/real/doc_41.txt,datasets/real/doc_61.txt,19.48
datasets/real/doc_41.txt,datasets/real/doc_62.txt,6.02
datasets/real/doc_41.txt,datasets/real/doc_63.txt,12.99
datasets/real/doc_41.txt,datasets/real/doc_64.txt,13.75
datasets/real/doc_41.txt,datasets/real/doc_65.txt,12.82
datasets/real/doc_41.txt,datasets/real/doc_66.txt,11.25
datasets/real/doc_41.txt,datasets/real/doc_67.txt,20.55
datasets/real/doc_41.txt,datasets/real/doc_68.txt,21.62
datasets/real/doc_41.txt,datasets/real/doc_69.txt,14.86
datasets/real/doc_41.txt,datasets/real/doc_70.txt,3.45
datasets/real/doc_41.txt,datasets/real/doc_71.txt,5.88
datasets/real/doc_41.txt,datasets/real/doc_72.txt,2.33
datasets/real/doc_41.txt,datasets/real/doc_73.txt,10.13
datasets/real/doc_41.txt,datasets/real/doc_74.txt,7.32
datasets/real/doc_41.txt,datasets/real/doc_75.txt,8.43
datasets/real/doc_41.txt,datasets/real/doc_76.txt,7.06
datasets/real/doc_41.txt,datasets/real/doc_77.txt,4.82
datasets/real/doc_41.txt,datasets/real/doc_78.txt,18.06
datasets/real/doc_41.txt,datasets/real/doc_79.txt,3.41
datasets/real/doc_41.txt,datasets/real/doc_80.txt,13.92
datasets/real/doc_41.txt,datasets/real/doc_81.txt,8.43
datasets/real/doc_41.txt,datasets/real/doc_82.txt,7.23
datasets/real/doc_41.txt,datasets/real/doc_83.txt,10.13
datasets/real/doc_41.txt,datasets/real/doc_84.txt,8.43
datasets/real/doc_41.txt,datasets/real/doc_85.txt,16.46
datasets/real/doc_41.txt,datasets/real/doc_86.txt,10.00
datasets/real/doc_41.txt,datasets/real/doc_87.txt,26.76
datasets/real/doc_41.txt,datasets/real/doc_88.txt,21.92
datasets/real/doc_41.txt,datasets/real/doc_89.txt,13.75
datasets/real/doc_41.txt,datasets/real/doc_90.txt,12.50
datasets/real/doc_41.txt,datasets/real/doc_91.txt,4.76
datasets/real/doc_41.txt,datasets/real/doc_92.txt,3.49
datasets/real/doc_41.txt,datasets/real/doc_93.txt,22.97
datasets/real/doc_41.txt,datasets/real/doc_94.txt,12.35
datasets/real/doc_41.txt,datasets/real/doc_95.txt,11.54
datasets/real/doc_41.txt,datasets/real/doc_96.txt,15.00
datasets/real/doc_41.txt,datasets/real/doc_97.txt,21.62
datasets/real/doc_41.txt,datasets/real/doc_98.txt,24.66
datasets/real/doc_41.txt,datasets/real/doc_99.txt,12.20
datasets/real/doc_41.txt,datasets/real/doc_100.txt,11.25
datasets/real/doc_42.txt,datasets/real/doc_43.txt,9.52
datasets/real/doc_42.txt,datasets/real/doc_44.txt,14.10
datasets/real/doc_42.txt,datasets/real/doc_45.txt,11.54
datasets/real/doc_42.txt,datasets/real/doc_46.txt,7.23
datasets/real/doc_42.txt,datasets/real/doc_47.txt,19.48
datasets/real/doc_42.txt,datasets/real/doc_48.txt,24.66
datasets/real/doc_42.txt,datasets/real/doc_49.txt,9.76
datasets/real/doc_42.txt,datasets/real/doc_50.txt,24.32
datasets/real/doc_42.txt,datasets/real/doc_51.txt,31.43
datasets/real/doc_42.txt,datasets/real/doc_52.txt,4.71
datasets/real/doc_42.txt,datasets/real/doc_53.txt,13.41
datasets/real/doc_42.txt,datasets/real/doc_54.txt,32.35
datasets/real/doc_42.txt,datasets/real/doc_55.txt,10.00
datasets/real/doc_42.txt,datasets/real/doc_56.txt,27.40
datasets/real/doc_42.txt,datasets/real/doc_57.txt,15.00
datasets/real/doc_42.txt,datasets/real/doc_58.txt,20.78
datasets/real/doc_42.txt,datasets/real/doc_59.txt,11.39
datasets/real/doc_42.txt,datasets/real/doc_60.txt,28.17
datasets/real/doc_42.txt,datasets/real/doc_61.txt,32.86
datasets/real/doc_42.txt,datasets/real/doc_62.txt,15.58
datasets/real/doc_42.txt,datasets/real/doc_63.txt,14.29
datasets/real/doc_42.txt,datasets/real/doc_64.txt,22.67
datasets/real/doc_42.txt,datasets/real/doc_65.txt,15.58
datasets/real/doc_42.txt,datasets/real/doc_66.txt,13.92
datasets/real/doc_42.txt,datasets/real/doc_67.txt,15.58
datasets/real/doc_42.txt,datasets/real/doc_68.txt,22.97
datasets/real/doc_42.txt,datasets/real/doc_69.txt,14.67
datasets/real/doc_42.txt,datasets/real/doc_70.txt,7.06
datasets/real/doc_42.txt,datasets/real/doc_71.txt,10.98
datasets/real/doc_42.txt,datasets/real/doc_72.txt,9.88
datasets/real/doc_42.txt,datasets/real/doc_73.txt,7.32
datasets/real/doc_42.txt,datasets/real/doc_74.txt,12.66
datasets/real/doc_42.txt,datasets/real/doc_75.txt,5.81
datasets/real/doc_42.txt,datasets/real/doc_76.txt,13.58
datasets/real/doc_42.txt,datasets/real/doc_77.txt,14.29
datasets/real/doc_42.txt,datasets/real/doc_78.txt,14.67
datasets/real/doc_42.txt,datasets/real/doc_79.txt,15.00
datasets/real/doc_42.txt,datasets/real/doc_80.txt,10.98
datasets/real/doc_42.txt,datasets/real/doc_81.txt,5.81
datasets/real/doc_42.txt,datasets/real/doc_82.txt,12.50
datasets/real/doc_42.txt,datasets/real/doc_83.txt,17.33
datasets/real/doc_42.txt,datasets/real/doc_84.txt,18.18
datasets/real/doc_42.txt,datasets/real/doc_85.txt,29.17
datasets/real/doc_42.txt,datasets/real/doc_86.txt,21.92
datasets/real/doc_42.txt,datasets/real/doc_87.txt,30.00
datasets/real/doc_42.txt,datasets/real/doc_88.txt,38.46
datasets/real/doc_42.txt,datasets/real/doc_89.txt,15.00
datasets/real/doc_42.txt,datasets/real/doc_90.txt,16.67
datasets/real/doc_42.txt,datasets/real/doc_91.txt,3.49
datasets/real/doc_42.txt,datasets/real/doc_92.txt,7.14
datasets/real/doc_42.txt,datasets/real/doc_93.txt,24.32
datasets/real/doc_42.txt,datasets/real/doc_94.txt,21.05
datasets/real/doc_42.txt,datasets/real/doc_95.txt,11.39
datasets/real/doc_42.txt,datasets/real/doc_96.txt,24.00
datasets/real/doc_42.txt,datasets/real/doc_97.txt,28.17
datasets/real/doc_42.txt,datasets/real/doc_98.txt,24.32
datasets/real/doc_42.txt,datasets/real/doc_99.txt,6.90
datasets/real/doc_42.txt,datasets/real/doc_100.txt,16.88
datasets/real/doc_43.txt,datasets/real/doc_44.txt,8.54
datasets/real/doc_43.txt,datasets/real/doc_45.txt,2.35
datasets/real/doc_43.txt,datasets/real/doc_46.txt,8.54
datasets/real/doc_43.txt,datasets/real/doc_47.txt,5.75
datasets/real/doc_43.txt,datasets/real/doc_48.txt,12.35
datasets/real/doc_43.txt,datasets/real/doc_49.txt,2.27
datasets/real/doc_43.txt,datasets/real/doc_50.txt,5.75
datasets/real/doc_43.txt,datasets/real/doc_51.txt,9.52
datasets/real/doc_43.txt,datasets/real/doc_52.txt,4.71
datasets/real/doc_43.txt,datasets/real/doc_53.txt,9.41
datasets/real/doc_43.txt,datasets/real/doc_54.txt,11.11
datasets/real/doc_43.txt,datasets/real/doc_55.txt,0.00
datasets/real/doc_43.txt,datasets/real/doc_56.txt,10.71
datasets/real/doc_43.txt,datasets/real/doc_57.txt,6.98
datasets/real/doc_43.txt,datasets/real/doc_58.txt,8.14
datasets/real/doc_43.txt,datasets/real/doc_59.txt,7.32
datasets/real/doc_43.txt,datasets/real/doc_60.txt,10.98
datasets/real/doc_43.txt,datasets/real/doc_61.txt,5.68
datasets/real/doc_43.txt,datasets/real/doc_62.txt,7.23
datasets/real/doc_43.txt,datasets/real/doc_63.txt,7.32
datasets/real/doc_43.txt,datasets/real/doc_64.txt,5.75
datasets/real/doc_43.txt,datasets/real/doc_65.txt,5.95
datasets/real/doc_43.txt,datasets/real/doc_66.txt,5.88
datasets/real/doc_43.txt,datasets/real/doc_67.txt,15.58
datasets/real/doc_43.txt,datasets/real/doc_68.txt,9.64
datasets/real/doc_43.txt,datasets/real/doc_69.txt,3.61
datasets/real/doc_43.txt,datasets/real/doc_70.txt,5.81
datasets/real/doc_43.txt,datasets/real/doc_71.txt,2.25
datasets/real/doc_43.txt,datasets/real/doc_72.txt,4.71
datasets/real/doc_43.txt,datasets/real/doc_73.txt,10.00
datasets/real/doc_43.txt,datasets/real/doc_74.txt,5.95
datasets/real/doc_43.txt,datasets/real/doc_75.txt,2.25
datasets/real/doc_43.txt,datasets/real/doc_76.txt,8.24
datasets/real/doc_43.txt,datasets/real/doc_77.txt,6.02
datasets/real/doc_43.txt,datasets/real/doc_78.txt,2.38
datasets/real/doc_43.txt,datasets/real/doc_79.txt,4.55
datasets/real/doc_43.txt,datasets/real/doc_80.txt,4.60
datasets/real/doc_43.txt,datasets/real/doc_81.txt,4.60
datasets/real/doc_43.txt,datasets/real/doc_82.txt,4.65
datasets/real/doc_43.txt,datasets/real/doc_83.txt,12.82
datasets/real/doc_43.txt,datasets/real/doc_84.txt,7.06
datasets/real/doc_43.txt,datasets/real/doc_85.txt,12.05
datasets/real/doc_43.txt,datasets/real/doc_86.txt,8.54
datasets/real/doc_43.txt,datasets/real/doc_87.txt,9.64
datasets/real/doc_43.txt,datasets/real/doc_88.txt,8.43
datasets/real/doc_43.txt,datasets/real/doc_89.txt,3.37
datasets/real/doc_43.txt,datasets/real/doc_90.txt,4.60
datasets/real/doc_43.txt,datasets/real/doc_91.txt,2.30
datasets/real/doc_43.txt,datasets/real/doc_92.txt,2.27
datasets/real/doc_43.txt,datasets/real/doc_93.txt,6.98
datasets/real/doc_43.txt,datasets/real/doc_94.txt,13.58
datasets/real/doc_43.txt,datasets/real/doc_95.txt,6.02
datasets/real/doc_43.txt,datasets/real/doc_96.txt,13.41
datasets/real/doc_43.txt,datasets/real/doc_97.txt,12.35
datasets/real/doc_43.txt,datasets/real/doc_98.txt,12.20
datasets/real/doc_43.txt,datasets/real/doc_99.txt,3.33
datasets/real/doc_43.txt,datasets/real/doc_100.txt,5.88
datasets/real/doc_44.txt,datasets/real/doc_45.txt,7.69
datasets/real/doc_44.txt,datasets/real/doc_46.txt,7.50
datasets/real/doc_44.txt,datasets/real/doc_47.txt,14.10
datasets/real/doc_44.txt,datasets/real/doc_48.txt,15.79
datasets/real/doc_44.txt,datasets/real/doc_49.txt,8.75
datasets/real/doc_44.txt,datasets/real/doc_50.txt,17.11
datasets/real/doc_44.txt,datasets/real/doc_51.txt,9.88
datasets/real/doc_44.txt,datasets/real/doc_52.txt,8.86
datasets/real/doc_44.txt,datasets/real/doc_53.txt,5.88
datasets/real/doc_44.txt,datasets/real/doc_54.txt,14.47
datasets/real/doc_44.txt,datasets/real/doc_55.txt,4.94
datasets/real/doc_44.txt,datasets/real/doc_56.txt,12.50
datasets/real/doc_44.txt,datasets/real/doc_57.txt,7.23
datasets/real/doc_44.txt,datasets/real/doc_58.txt,16.88
datasets/real/doc_44.txt,datasets/real/doc_59.txt,13.33
datasets/real/doc_44.txt,datasets/real/doc_60.txt,15.79
datasets/real/doc_44.txt,datasets/real/doc_61.txt,13.92
datasets/real/doc_44.txt,datasets/real/doc_62.txt,8.86
datasets/real/doc_44.txt,datasets/real/doc_63.txt,11.84
datasets/real/doc_44.txt,datasets/real/doc_64.txt,11.25
datasets/real/doc_44.txt,datasets/real/doc_65.txt,11.69
datasets/real/doc_44.txt,datasets/real/doc_66.txt,3.57
datasets/real/doc_44.txt,datasets/real/doc_67.txt,16.22
datasets/real/doc_44.txt,datasets/real/doc_68.txt,12.82
datasets/real/doc_44.txt,datasets/real/doc_69.txt,6.41
datasets/real/doc_44.txt,datasets/real/doc_70.txt,4.76
datasets/real/doc_44.txt,datasets/real/doc_71.txt,6.02
datasets/real/doc_44.txt,datasets/real/doc_72.txt,4.88
datasets/real/doc_44.txt,datasets/real/doc_73.txt,10.39
datasets/real/doc_44.txt,datasets/real/doc_74.txt,3.61
datasets/real/doc_44.txt,datasets/real/doc_75.txt,1.15
datasets/real/doc_44.txt,datasets/real/doc_76.txt,5.95
datasets/real/doc_44.txt,datasets/real/doc_77.txt,8.97
datasets/real/doc_44.txt,datasets/real/doc_78.txt,9.21
datasets/real/doc_44.txt,datasets/real/doc_79.txt,14.10
datasets/real/doc_44.txt,datasets/real/doc_80.txt,6.02
datasets/real/doc_44.txt,datasets/real/doc_81.txt,7.32
datasets/real/doc_44.txt,datasets/real/doc_82.txt,12.99
datasets/real/doc_44.txt,datasets/real/doc_83.txt,7.59
datasets/real/doc_44.txt,datasets/real/doc_84.txt,8.64
datasets/real/doc_44.txt,datasets/real/doc_85.txt,16.88
datasets/real/doc_44.txt,datasets/real/doc_86.txt,10.26
datasets/real/doc_44.txt,datasets/real/doc_87.txt,14.29
datasets/real/doc_44.txt,datasets/real/doc_88.txt,19.18
datasets/real/doc_44.txt,datasets/real/doc_89.txt,7.23
datasets/real/doc_44.txt,datasets/real/doc_90.txt,7.32
datasets/real/doc_44.txt,datasets/real/doc_91.txt,2.38
datasets/real/doc_44.txt,datasets/real/doc_92.txt,4.82
datasets/real/doc_44.txt,datasets/real/doc_93.txt,11.25
datasets/real/doc_44.txt,datasets/real/doc_94.txt,15.58
datasets/real/doc_44.txt,datasets/real/doc_95.txt,6.25
datasets/real/doc_44.txt,datasets/real/doc_96.txt,18.42
datasets/real/doc_44.txt,datasets/real/doc_97.txt,14.29
datasets/real/doc_44.txt,datasets/real/doc_98.txt,18.67
datasets/real/doc_44.txt,datasets/real/doc_99.txt,3.45
datasets/real/doc_44.txt,datasets/real/doc_100.txt,8.75
datasets/real/doc_45.txt,datasets/real/doc_46.txt,3.70
datasets/real/doc_45.txt,datasets/real/doc_47.txt,12.99
datasets/real/doc_45.txt,datasets/real/doc_48.txt,17.81
datasets/real/doc_45.txt,datasets/real/doc_49.txt,6.25
datasets/real/doc_45.txt,datasets/real/doc_50.txt,7.41
datasets/real/doc_45.txt,datasets/real/doc_51.txt,12.99
datasets/real/doc_45.txt,datasets/real/doc_52.txt,3.70
datasets/real/doc_45.txt,datasets/real/doc_53.txt,1.15
datasets/real/doc_45.txt,datasets/real/doc_54.txt,16.44
datasets/real/doc_45.txt,datasets/real/doc_55.txt,3.75
datasets/real/doc_45.txt,datasets/real/doc_56.txt,15.79
datasets/real/doc_45.txt,datasets/real/doc_57.txt,8.75
datasets/real/doc_45.txt,datasets/real/doc_58.txt,10.00
datasets/real/doc_45.txt,datasets/real/doc_59.txt,9.21
datasets/real/doc_45.txt,datasets/real/doc_60.txt,8.86
datasets/real/doc_45.txt,datasets/real/doc_61.txt,11.39
datasets/real/doc_45.txt,datasets/real/doc_62.txt,9.09
datasets/real/doc_45.txt,datasets/real/doc_63.txt,7.79
datasets/real/doc_45.txt,datasets/real/doc_64.txt,6.10
datasets/real/doc_45.txt,datasets/real/doc_65.txt,7.69
datasets/real/doc_45.txt,datasets/real/doc_66.txt,2.41
datasets/real/doc_45.txt,datasets/real/doc_67.txt,6.33
datasets/real/doc_45.txt,datasets/real/doc_68.txt,13.16
datasets/real/doc_45.txt,datasets/real/doc_69.txt,10.96
datasets/real/doc_45.txt,datasets/real/doc_70.txt,2.38
datasets/real/doc_45.txt,datasets/real/doc_71.txt,8.86
datasets/real/doc_45.txt,datasets/real/doc_72.txt,2.44
datasets/real/doc_45.txt,datasets/real/doc_73.txt,5.06
datasets/real/doc_45.txt,datasets/real/doc_74.txt,7.69
datasets/real/doc_45.txt,datasets/real/doc_75.txt,2.38
datasets/real/doc_45.txt,datasets/real/doc_76.txt,0.00
datasets/real/doc_45.txt,datasets/real/doc_77.txt,3.75
datasets/real/doc_45.txt,datasets/real/doc_78.txt,10.96
datasets/real/doc_45.txt,datasets/real/doc_79.txt,7.41
datasets/real/doc_45.txt,datasets/real/doc_80.txt,8.86
datasets/real/doc_45.txt,datasets/real/doc_81.txt,3.61
datasets/real/doc_45.txt,datasets/real/doc_82.txt,7.59
datasets/real/doc_45.txt,datasets/real/doc_83.txt,7.79
datasets/real/doc_45.txt,datasets/real/doc_84.txt,4.88
datasets/real/doc_45.txt,datasets/real/doc_85.txt,14.29
datasets/real/doc_45.txt,datasets/real/doc_86.txt,13.51
datasets/real/doc_45.txt,datasets/real/doc_87.txt,10.26
datasets/real/doc_45.txt,datasets/real/doc_88.txt,10.39
datasets/real/doc_45.txt,datasets/real/doc_89.txt,3.57
datasets/real/doc_45.txt,datasets/real/doc_90.txt,3.61
datasets/real/doc_45.txt,datasets/real/doc_91.txt,2.44
datasets/real/doc_45.txt,datasets/real/doc_92.txt,2.41
datasets/real/doc_45.txt,datasets/real/doc_93.txt,10.13
datasets/real/doc_45.txt,datasets/real/doc_94.txt,6.10
datasets/real/doc_45.txt,datasets/real/doc_95.txt,6.41
datasets/real/doc_45.txt,datasets/real/doc_96.txt,12.82
datasets/real/doc_45.txt,datasets/real/doc_97.txt,16.22
datasets/real/doc_45.txt,datasets/real/doc_98.txt,17.57
datasets/real/doc_45.txt,datasets/real/doc_99.txt,4.76
datasets/real/doc_45.txt,datasets/real/doc_100.txt,11.84
datasets/real/doc_46.txt,datasets/real/doc_47.txt,3.49
datasets/real/doc_46.txt,datasets/real/doc_48.txt,10.00
datasets/real/doc_46.txt,datasets/real/doc_49.txt,3.57
datasets/real/doc_46.txt,datasets/real/doc_50.txt,11.25
datasets/real/doc_46.txt,datasets/real/doc_51.txt,7.23
datasets/real/doc_46.txt,datasets/real/doc_52.txt,7.50
datasets/real/doc_46.txt,datasets/real/doc_53.txt,8.43
datasets/real/doc_46.txt,datasets/real/doc_54.txt,10.13
datasets/real/doc_46.txt,datasets/real/doc_55.txt,2.41
datasets/real/doc_46.txt,datasets/real/doc_56.txt,8.43
datasets/real/doc_46.txt,datasets/real/doc_57.txt,12.66
datasets/real/doc_46.txt,datasets/real/doc_58.txt,13.92
datasets/real/doc_46.txt,datasets/real/doc_59.txt,11.84
datasets/real/doc_46.txt,datasets/real/doc_60.txt,11.39
datasets/real/doc_46.txt,datasets/real/doc_61.txt,13.92
datasets/real/doc_46.txt,datasets/real/doc_62.txt,3.61
datasets/real/doc_46.txt,datasets/real/doc_63.txt,8.97
datasets/real/doc_46.txt,datasets/real/doc_64.txt,9.88
datasets/real/doc_46.txt,datasets/real/doc_65.txt,11.69
datasets/real/doc_46.txt,datasets/real/doc_66.txt,7.41
datasets/real/doc_46.txt,datasets/real/doc_67.txt,13.16
datasets/real/doc_46.txt,datasets/real/doc_68.txt,10.00
datasets/real/doc_46.txt,datasets/real/doc_69.txt,7.79
datasets/real/doc_46.txt,datasets/real/doc_70.txt,4.76
datasets/real/doc_46.txt,datasets/real/doc_71.txt,2.33
datasets/real/doc_46.txt,datasets/real/doc_72.txt,3.61
datasets/real/doc_46.txt,datasets/real/doc_73.txt,11.84
datasets/real/doc_46.txt,datasets/real/doc_74.txt,4.88
datasets/real/doc_46.txt,datasets/real/doc_75.txt,12.82
datasets/real/doc_46.txt,datasets/real/doc_76.txt,7.23
datasets/real/doc_46.txt,datasets/real/doc_77.txt,4.94
datasets/real/doc_46.txt,datasets/real/doc_78.txt,10.67
datasets/real/doc_46.txt,datasets/real/doc_79.txt,4.71
datasets/real/doc_46.txt,datasets/real/doc_80.txt,6.02
datasets/real/doc_46.txt,datasets/real/doc_81.txt,4.76
datasets/real/doc_46.txt,datasets/real/doc_82.txt,7.41
datasets/real/doc_46.txt,datasets/real/doc_83.txt,10.39
datasets/real/doc_46.txt,datasets/real/doc_84.txt,4.76
datasets/real/doc_46.txt,datasets/real/doc_85.txt,8.43
datasets/real/doc_46.txt,datasets/real/doc_86.txt,7.50
datasets/real/doc_46.txt,datasets/real/doc_87.txt,14.29
datasets/real/doc_46.txt,datasets/real/doc_88.txt,12.99
datasets/real/doc_46.txt,datasets/real/doc_89.txt,3.49
datasets/real/doc_46.txt,datasets/real/doc_90.txt,3.53
datasets/real/doc_46.txt,datasets/real/doc_91.txt,3.61
datasets/real/doc_46.txt,datasets/real/doc_92.txt,1.16
datasets/real/doc_46.txt,datasets/real/doc_93.txt,7.23
datasets/real/doc_46.txt,datasets/real/doc_94.txt,12.66
datasets/real/doc_46.txt,datasets/real/doc_95.txt,7.59
datasets/real/doc_46.txt,datasets/real/doc_96.txt,12.50
datasets/real/doc_46.txt,datasets/real/doc_97.txt,14.29
datasets/real/doc_46.txt,datasets/real/doc_98.txt,21.92
datasets/real/doc_46.txt,datasets/real/doc_99.txt,7.14
datasets/real/doc_46.txt,datasets/real/doc_100.txt,2.35
datasets/real/doc_47.txt,datasets/real/doc_48.txt,26.39
datasets/real/doc_47.txt,datasets/real/doc_49.txt,9.76
datasets/real/doc_47.txt,datasets/real/doc_50.txt,21.05
datasets/real/doc_47.txt,datasets/real/doc_51.txt,19.48
datasets/real/doc_47.txt,datasets/real/doc_52.txt,5.95
datasets/real/doc_47.txt,datasets/real/doc_53.txt,6.90
datasets/real/doc_47.txt,datasets/real/doc_54.txt,18.42
datasets/real/doc_47.txt,datasets/real/doc_55.txt,3.53
datasets/real/doc_47.txt,datasets/real/doc_56.txt,27.40
datasets/real/doc_47.txt,datasets/real/doc_57.txt,10.84
datasets/real/doc_47.txt,datasets/real/doc_58.txt,17.72
datasets/real/doc_47.txt,datasets/real/doc_59.txt,17.33
datasets/real/doc_47.txt,datasets/real/doc_60.txt,16.67
datasets/real/doc_47.txt,datasets/real/doc_61.txt,17.72
datasets/real/doc_47.txt,datasets/real/doc_62.txt,11.25
datasets/real/doc_47.txt,datasets/real/doc_63.txt,8.64
datasets/real/doc_47.txt,datasets/real/doc_64.txt,13.58
datasets/real/doc_47.txt,datasets/real/doc_65.txt,15.58
datasets/real/doc_47.txt,datasets/real/doc_66.txt,3.45
datasets/real/doc_47.txt,datasets/real/doc_67.txt,14.10
datasets/real/doc_47.txt,datasets/real/doc_68.txt,18.18
datasets/real/doc_47.txt,datasets/real/doc_69.txt,14.67
datasets/real/doc_47.txt,datasets/real/doc_70.txt,9.64
datasets/real/doc_47.txt,datasets/real/doc_71.txt,8.33
datasets/real/doc_47.txt,datasets/real/doc_72.txt,7.23
datasets/real/doc_47.txt,datasets/real/doc_73.txt,8.64
datasets/real/doc_47.txt,datasets/real/doc_74.txt,8.54
datasets/real/doc_47.txt,datasets/real/doc_75.txt,1.11
datasets/real/doc_47.txt,datasets/real/doc_76.txt,6.98
datasets/real/doc_47.txt,datasets/real/doc_77.txt,11.39
datasets/real/doc_47.txt,datasets/real/doc_78.txt,17.81
datasets/real/doc_47.txt,datasets/real/doc_79.txt,12.20
datasets/real/doc_47.txt,datasets/real/doc_80.txt,12.35
datasets/real/doc_47.txt,datasets/real/doc_81.txt,5.81
datasets/real/doc_47.txt,datasets/real/doc_82.txt,11.11
datasets/real/doc_47.txt,datasets/real/doc_83.txt,11.39
datasets/real/doc_47.txt,datasets/real/doc_84.txt,15.19
datasets/real/doc_47.txt,datasets/real/doc_85.txt,27.40
datasets/real/doc_47.txt,datasets/real/doc_86.txt,20.27
datasets/real/doc_47.txt,datasets/real/doc_87.txt,21.33
